,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
237319,5,2,2014-12-30,5056,585,1,0,0,1
236381,2,3,2014-12-31,2269,252,1,0,0,1
236380,1,3,2014-12-31,2605,327,1,0,0,1
236382,3,3,2014-12-31,3804,408,1,0,0,1
236383,4,3,2014-12-31,10152,1311,1,0,0,1
236384,5,3,2014-12-31,1830,217,1,0,0,1
236385,6,3,2014-12-31,2604,308,1,0,0,1
236386,7,3,2014-12-31,5219,557,1,0,0,1
236387,8,3,2014-12-31,3025,394,1,0,0,1
236388,9,3,2014-12-31,5063,462,1,0,0,1
235265,1,4,2015-01-01,0,0,0,0,a,1
235266,2,4,2015-01-01,0,0,0,0,0,1
235267,3,4,2015-01-01,0,0,0,0,a,1
235268,4,4,2015-01-01,0,0,0,0,a,1
235269,5,4,2015-01-01,0,0,0,0,a,1
235270,6,4,2015-01-01,0,0,0,0,a,1
235271,7,4,2015-01-01,0,0,0,0,a,1
235272,8,4,2015-01-01,0,0,0,0,a,1
235273,9,4,2015-01-01,0,0,0,0,a,1
234150,1,5,2015-01-02,5509,657,1,0,0,1
234151,2,5,2015-01-02,4137,543,1,0,0,1
234152,3,5,2015-01-02,5523,698,1,0,0,1
234153,4,5,2015-01-02,10737,1489,1,0,0,1
234154,5,5,2015-01-02,4773,509,1,0,0,1
234155,6,5,2015-01-02,4273,515,1,0,0,1
234156,7,5,2015-01-02,9434,988,1,0,0,1
234157,8,5,2015-01-02,5028,639,1,0,0,1
234158,9,5,2015-01-02,7073,633,1,0,0,1
233035,1,6,2015-01-03,5023,645,1,0,0,1
233036,2,6,2015-01-03,3132,350,1,0,0,0
233037,3,6,2015-01-03,4299,507,1,0,0,0
233038,4,6,2015-01-03,9751,1454,1,0,0,0
233040,6,6,2015-01-03,3477,389,1,0,0,0
233041,7,6,2015-01-03,4960,516,1,0,0,0
233042,8,6,2015-01-03,3250,371,1,0,0,0
233043,9,6,2015-01-03,6043,530,1,0,0,0
233039,5,6,2015-01-03,2109,230,1,0,0,0
231922,3,7,2015-01-04,0,0,0,0,0,0
231920,1,7,2015-01-04,0,0,0,0,0,1
231921,2,7,2015-01-04,0,0,0,0,0,0
231923,4,7,2015-01-04,0,0,0,0,0,0
231928,9,7,2015-01-04,0,0,0,0,0,0
231925,6,7,2015-01-04,0,0,0,0,0,0
231926,7,7,2015-01-04,0,0,0,0,0,0
231927,8,7,2015-01-04,0,0,0,0,0,0
231924,5,7,2015-01-04,0,0,0,0,0,0
230805,1,1,2015-01-05,6239,712,1,1,0,1
230806,2,1,2015-01-05,7308,755,1,1,0,0
230807,3,1,2015-01-05,10684,946,1,1,0,1
230808,4,1,2015-01-05,11177,1483,1,1,0,0
230810,6,1,2015-01-05,6459,672,1,1,0,0
230811,7,1,2015-01-05,13086,1227,1,1,0,1
230812,8,1,2015-01-05,9390,935,1,1,0,1
230813,9,1,2015-01-05,10602,845,1,1,0,1
230809,5,1,2015-01-05,7314,749,1,1,0,0
229692,3,2,2015-01-06,8739,869,1,1,0,1
229690,1,2,2015-01-06,4574,595,1,1,0,1
229691,2,2,2015-01-06,6696,727,1,1,0,0
229693,4,2,2015-01-06,10509,1348,1,1,0,0
229698,9,2,2015-01-06,8505,709,1,1,0,1
229695,6,2,2015-01-06,5857,663,1,1,0,0
229696,7,2,2015-01-06,11736,1120,1,1,0,1
229697,8,2,2015-01-06,7182,844,1,1,0,1
229694,5,2,2015-01-06,6123,658,1,1,0,0
228575,1,3,2015-01-07,4796,603,1,1,0,1
228576,2,3,2015-01-07,5945,670,1,1,0,0
228577,3,3,2015-01-07,7253,754,1,1,0,0
228579,5,3,2015-01-07,5264,609,1,1,0,0
228580,6,3,2015-01-07,5206,581,1,1,0,0
228581,7,3,2015-01-07,9377,941,1,1,0,0
228582,8,3,2015-01-07,7262,781,1,1,0,0
228583,9,3,2015-01-07,7149,603,1,1,0,0
228578,4,3,2015-01-07,9024,1231,1,1,0,0
227460,1,4,2015-01-08,3716,457,1,1,0,1
227461,2,4,2015-01-08,5246,567,1,1,0,0
227462,3,4,2015-01-08,6300,684,1,1,0,0
227463,4,4,2015-01-08,8257,1180,1,1,0,0
227465,6,4,2015-01-08,5043,594,1,1,0,0
227466,7,4,2015-01-08,7352,791,1,1,0,0
227467,8,4,2015-01-08,6089,721,1,1,0,0
227468,9,4,2015-01-08,6548,520,1,1,0,0
227464,5,4,2015-01-08,4800,513,1,1,0,0
226347,3,5,2015-01-09,7719,733,1,1,0,0
226345,1,5,2015-01-09,3998,494,1,1,0,1
226346,2,5,2015-01-09,4762,524,1,1,0,0
226348,4,5,2015-01-09,8658,1197,1,1,0,0
226353,9,5,2015-01-09,6744,597,1,1,0,0
226350,6,5,2015-01-09,5246,601,1,1,0,0
226351,7,5,2015-01-09,7623,742,1,1,0,0
226352,8,5,2015-01-09,4593,544,1,1,0,0
226349,5,5,2015-01-09,4780,560,1,1,0,0
225232,3,6,2015-01-10,3373,391,1,0,0,0
225231,2,6,2015-01-10,3024,346,1,0,0,0
225233,4,6,2015-01-10,10693,1466,1,0,0,0
225230,1,6,2015-01-10,4599,566,1,0,0,0
225235,6,6,2015-01-10,3168,373,1,0,0,0
225236,7,6,2015-01-10,4761,460,1,0,0,0
225237,8,6,2015-01-10,2763,345,1,0,0,0
225238,9,6,2015-01-10,5544,532,1,0,0,0
225234,5,6,2015-01-10,2169,229,1,0,0,0
224115,1,7,2015-01-11,0,0,0,0,0,0
224116,2,7,2015-01-11,0,0,0,0,0,0
224117,3,7,2015-01-11,0,0,0,0,0,0
224118,4,7,2015-01-11,0,0,0,0,0,0
224119,5,7,2015-01-11,0,0,0,0,0,0
224121,7,7,2015-01-11,0,0,0,0,0,0
224122,8,7,2015-01-11,0,0,0,0,0,0
224123,9,7,2015-01-11,0,0,0,0,0,0
224120,6,7,2015-01-11,0,0,0,0,0,0
223000,1,1,2015-01-12,5346,590,1,1,0,0
223001,2,1,2015-01-12,7237,689,1,1,0,0
223002,3,1,2015-01-12,8209,814,1,1,0,0
223003,4,1,2015-01-12,11124,1431,1,1,0,0
223005,6,1,2015-01-12,6272,702,1,1,0,0
223006,7,1,2015-01-12,11019,990,1,1,0,0
223007,8,1,2015-01-12,8425,857,1,1,0,0
223008,9,1,2015-01-12,9529,759,1,1,0,0
223004,5,1,2015-01-12,7523,725,1,1,0,0
221893,9,2,2015-01-13,6985,572,1,1,0,0
221892,8,2,2015-01-13,6463,712,1,1,0,0
221891,7,2,2015-01-13,9066,896,1,1,0,0
221890,6,2,2015-01-13,5510,637,1,1,0,0
221889,5,2,2015-01-13,5748,643,1,1,0,0
221888,4,2,2015-01-13,8851,1223,1,1,0,0
221887,3,2,2015-01-13,7464,717,1,1,0,0
221886,2,2,2015-01-13,6444,695,1,1,0,0
221885,1,2,2015-01-13,4924,564,1,1,0,0
220771,2,3,2015-01-14,6366,700,1,1,0,0
220772,3,3,2015-01-14,7417,746,1,1,0,0
220770,1,3,2015-01-14,4541,545,1,1,0,0
220773,4,3,2015-01-14,9284,1219,1,1,0,0
220778,9,3,2015-01-14,6748,582,1,1,0,0
220775,6,3,2015-01-14,5709,630,1,1,0,0
220776,7,3,2015-01-14,9051,882,1,1,0,0
220777,8,3,2015-01-14,6731,761,1,1,0,0
220774,5,3,2015-01-14,5219,595,1,1,0,0
219663,9,4,2015-01-15,7003,564,1,1,0,0
219662,8,4,2015-01-15,7242,824,1,1,0,0
219661,7,4,2015-01-15,7721,766,1,1,0,0
219660,6,4,2015-01-15,5151,616,1,1,0,0
219659,5,4,2015-01-15,5101,563,1,1,0,0
219658,4,4,2015-01-15,9584,1217,1,1,0,0
219657,3,4,2015-01-15,6578,721,1,1,0,0
219656,2,4,2015-01-15,5810,632,1,1,0,0
219655,1,4,2015-01-15,4295,517,1,1,0,0
218540,1,5,2015-01-16,4161,524,1,1,0,0
218541,2,5,2015-01-16,5456,573,1,1,0,0
218542,3,5,2015-01-16,8497,865,1,1,0,0
218543,4,5,2015-01-16,9008,1228,1,1,0,0
218545,6,5,2015-01-16,5532,609,1,1,0,0
218546,7,5,2015-01-16,9627,1016,1,1,0,0
218547,8,5,2015-01-16,6558,734,1,1,0,0
218544,5,5,2015-01-16,5177,582,1,1,0,0
218548,9,5,2015-01-16,7773,672,1,1,0,0
217429,5,6,2015-01-17,1743,201,1,0,0,0
217433,9,6,2015-01-17,7334,613,1,0,0,0
217432,8,6,2015-01-17,3571,435,1,0,0,0
217431,7,6,2015-01-17,5307,586,1,0,0,0
217430,6,6,2015-01-17,2941,349,1,0,0,0
217428,4,6,2015-01-17,9655,1373,1,0,0,0
217427,3,6,2015-01-17,4610,492,1,0,0,0
217426,2,6,2015-01-17,2883,340,1,0,0,0
217425,1,6,2015-01-17,5255,622,1,0,0,0
216311,2,7,2015-01-18,0,0,0,0,0,0
216312,3,7,2015-01-18,0,0,0,0,0,0
216310,1,7,2015-01-18,0,0,0,0,0,0
216313,4,7,2015-01-18,0,0,0,0,0,0
216318,9,7,2015-01-18,0,0,0,0,0,0
216315,6,7,2015-01-18,0,0,0,0,0,0
216316,7,7,2015-01-18,0,0,0,0,0,0
216317,8,7,2015-01-18,0,0,0,0,0,0
216314,5,7,2015-01-18,0,0,0,0,0,0
215195,1,1,2015-01-19,3721,480,1,0,0,0
215196,2,1,2015-01-19,4082,528,1,0,0,0
215197,3,1,2015-01-19,5420,703,1,0,0,0
215198,4,1,2015-01-19,8825,1233,1,0,0,0
215200,6,1,2015-01-19,4025,571,1,0,0,0
215201,7,1,2015-01-19,7072,871,1,0,0,0
215202,8,1,2015-01-19,6083,759,1,0,0,0
215203,9,1,2015-01-19,6086,604,1,0,0,0
215199,5,1,2015-01-19,4195,549,1,0,0,0
214082,3,2,2015-01-20,4848,645,1,0,0,0
214080,1,2,2015-01-20,3680,462,1,0,0,0
214081,2,2,2015-01-20,3955,491,1,0,0,0
214083,4,2,2015-01-20,7308,1120,1,0,0,0
214088,9,2,2015-01-20,5778,564,1,0,0,0
214085,6,2,2015-01-20,3620,514,1,0,0,0
214086,7,2,2015-01-20,6604,838,1,0,0,0
214087,8,2,2015-01-20,5540,727,1,0,0,0
214084,5,2,2015-01-20,3701,485,1,0,0,0
212966,2,3,2015-01-21,4524,606,1,0,0,0
212965,1,3,2015-01-21,3299,460,1,0,0,0
212967,3,3,2015-01-21,5024,651,1,0,0,0
212968,4,3,2015-01-21,7456,1124,1,0,0,0
212969,5,3,2015-01-21,4025,553,1,0,0,0
212970,6,3,2015-01-21,4126,550,1,0,0,0
212971,7,3,2015-01-21,6292,731,1,0,0,0
212972,8,3,2015-01-21,4670,603,1,0,0,0
212973,9,3,2015-01-21,5651,545,1,0,0,0
211851,2,4,2015-01-22,3728,484,1,0,0,0
211852,3,4,2015-01-22,4677,595,1,0,0,0
211853,4,4,2015-01-22,7239,1073,1,0,0,0
211850,1,4,2015-01-22,3492,493,1,0,0,0
211855,6,4,2015-01-22,3670,465,1,0,0,0
211856,7,4,2015-01-22,6125,769,1,0,0,0
211857,8,4,2015-01-22,5447,748,1,0,0,0
211858,9,4,2015-01-22,5905,526,1,0,0,0
211854,5,4,2015-01-22,3570,454,1,0,0,0
210735,1,5,2015-01-23,3586,489,1,0,0,0
210736,2,5,2015-01-23,3206,418,1,0,0,0
210737,3,5,2015-01-23,5701,672,1,0,0,0
210738,4,5,2015-01-23,7638,1129,1,0,0,0
210739,5,5,2015-01-23,3962,476,1,0,0,0
210741,7,5,2015-01-23,7167,860,1,0,0,0
210742,8,5,2015-01-23,4517,552,1,0,0,0
210743,9,5,2015-01-23,6601,605,1,0,0,0
210740,6,5,2015-01-23,3711,494,1,0,0,0
209620,1,6,2015-01-24,4840,600,1,0,0,0
209622,3,6,2015-01-24,3452,381,1,0,0,0
209623,4,6,2015-01-24,9401,1386,1,0,0,0
209621,2,6,2015-01-24,2575,326,1,0,0,0
209625,6,6,2015-01-24,3022,361,1,0,0,0
209626,7,6,2015-01-24,5218,533,1,0,0,0
209627,8,6,2015-01-24,2803,378,1,0,0,0
209628,9,6,2015-01-24,5410,500,1,0,0,0
209624,5,6,2015-01-24,1911,207,1,0,0,0
208507,3,7,2015-01-25,0,0,0,0,0,0
208505,1,7,2015-01-25,0,0,0,0,0,0
208506,2,7,2015-01-25,0,0,0,0,0,0
208508,4,7,2015-01-25,0,0,0,0,0,0
208513,9,7,2015-01-25,0,0,0,0,0,0
208510,6,7,2015-01-25,0,0,0,0,0,0
208511,7,7,2015-01-25,0,0,0,0,0,0
208512,8,7,2015-01-25,0,0,0,0,0,0
208509,5,7,2015-01-25,0,0,0,0,0,0
207391,2,1,2015-01-26,5931,638,1,1,0,0
207392,3,1,2015-01-26,8055,765,1,1,0,0
207393,4,1,2015-01-26,10174,1381,1,1,0,0
207390,1,1,2015-01-26,4781,566,1,1,0,0
207395,6,1,2015-01-26,6360,731,1,1,0,0
207396,7,1,2015-01-26,9418,922,1,1,0,0
207397,8,1,2015-01-26,7502,807,1,1,0,0
207398,9,1,2015-01-26,9209,705,1,1,0,0
207394,5,1,2015-01-26,6277,659,1,1,0,0
206283,9,2,2015-01-27,7619,666,1,1,0,0
206282,8,2,2015-01-27,7804,887,1,1,0,0
206281,7,2,2015-01-27,9877,1012,1,1,0,0
206280,6,2,2015-01-27,5079,554,1,1,0,0
206279,5,2,2015-01-27,5505,569,1,1,0,0
206278,4,2,2015-01-27,9088,1236,1,1,0,0
206277,3,2,2015-01-27,8292,893,1,1,0,0
206276,2,2,2015-01-27,5258,575,1,1,0,0
206275,1,2,2015-01-27,4806,532,1,1,0,0
205161,2,3,2015-01-28,6032,720,1,1,0,0
205162,3,3,2015-01-28,6883,722,1,1,0,0
205160,1,3,2015-01-28,4310,537,1,1,0,0
205163,4,3,2015-01-28,8520,1227,1,1,0,0
205168,9,3,2015-01-28,7038,574,1,1,0,0
205165,6,3,2015-01-28,6077,621,1,1,0,0
205166,7,3,2015-01-28,7992,799,1,1,0,0
205167,8,3,2015-01-28,6071,700,1,1,0,0
205164,5,3,2015-01-28,5372,641,1,1,0,0
204053,9,4,2015-01-29,7253,603,1,1,0,0
204052,8,4,2015-01-29,8403,913,1,1,0,0
204051,7,4,2015-01-29,9163,894,1,1,0,0
204050,6,4,2015-01-29,5395,592,1,1,0,0
204049,5,4,2015-01-29,4932,517,1,1,0,0
204048,4,4,2015-01-29,9614,1270,1,1,0,0
204047,3,4,2015-01-29,7485,738,1,1,0,0
204046,2,4,2015-01-29,4775,539,1,1,0,0
204045,1,4,2015-01-29,5171,573,1,1,0,0
202930,1,5,2015-01-30,5577,616,1,1,0,0
202931,2,5,2015-01-30,5919,624,1,1,0,0
202932,3,5,2015-01-30,6911,678,1,1,0,0
202933,4,5,2015-01-30,13307,1632,1,1,0,0
202935,6,5,2015-01-30,6555,692,1,1,0,0
202936,7,5,2015-01-30,11430,1077,1,1,0,0
202937,8,5,2015-01-30,6401,747,1,1,0,0
202934,5,5,2015-01-30,5640,617,1,1,0,0
202938,9,5,2015-01-30,8072,643,1,1,0,0
201819,5,6,2015-01-31,2110,228,1,0,0,0
201823,9,6,2015-01-31,7563,633,1,0,0,0
201822,8,6,2015-01-31,4063,485,1,0,0,0
201821,7,6,2015-01-31,6240,654,1,0,0,0
201820,6,6,2015-01-31,3352,379,1,0,0,0
201818,4,6,2015-01-31,11904,1560,1,0,0,0
201817,3,6,2015-01-31,4382,484,1,0,0,0
201816,2,6,2015-01-31,3067,323,1,0,0,0
201815,1,6,2015-01-31,5363,638,1,0,0,0
200701,2,7,2015-02-01,0,0,0,0,0,0
200702,3,7,2015-02-01,0,0,0,0,0,0
200700,1,7,2015-02-01,0,0,0,0,0,0
200703,4,7,2015-02-01,0,0,0,0,0,0
200708,9,7,2015-02-01,0,0,0,0,0,0
200705,6,7,2015-02-01,0,0,0,0,0,0
200706,7,7,2015-02-01,0,0,0,0,0,0
200707,8,7,2015-02-01,0,0,0,0,0,0
200704,5,7,2015-02-01,0,0,0,0,0,0
199585,1,1,2015-02-02,6038,669,1,1,0,0
199586,2,1,2015-02-02,8155,808,1,1,0,1
199587,3,1,2015-02-02,9922,951,1,1,0,0
199588,4,1,2015-02-02,13120,1681,1,1,0,1
199590,6,1,2015-02-02,7413,787,1,1,0,0
199591,7,1,2015-02-02,11970,1129,1,1,0,0
199592,8,1,2015-02-02,8679,966,1,1,0,0
199593,9,1,2015-02-02,10858,816,1,1,0,0
199589,5,1,2015-02-02,7407,744,1,1,0,0
198472,3,2,2015-02-03,8950,895,1,1,0,0
198470,1,2,2015-02-03,4901,596,1,1,0,0
198471,2,2,2015-02-03,6837,684,1,1,0,1
198473,4,2,2015-02-03,11230,1429,1,1,0,1
198478,9,2,2015-02-03,8929,715,1,1,0,0
198475,6,2,2015-02-03,6055,677,1,1,0,0
198476,7,2,2015-02-03,10481,1032,1,1,0,0
198477,8,2,2015-02-03,8146,872,1,1,0,0
198474,5,2,2015-02-03,6231,625,1,1,0,0
197357,3,3,2015-02-04,8155,816,1,1,0,0
197355,1,3,2015-02-04,4672,544,1,1,0,0
197356,2,3,2015-02-04,6405,721,1,1,0,1
197358,4,3,2015-02-04,9571,1310,1,1,0,1
197363,9,3,2015-02-04,6956,636,1,1,0,0
197360,6,3,2015-02-04,5034,580,1,1,0,0
197362,8,3,2015-02-04,6877,785,1,1,0,0
197359,5,3,2015-02-04,5656,640,1,1,0,0
197361,7,3,2015-02-04,9566,920,1,1,0,0
196248,9,4,2015-02-05,6611,589,1,1,0,0
196247,8,4,2015-02-05,7002,890,1,1,0,0
196246,7,4,2015-02-05,8692,914,1,1,0,0
196245,6,4,2015-02-05,5265,595,1,1,0,0
196244,5,4,2015-02-05,5011,541,1,1,0,0
196243,4,4,2015-02-05,9882,1424,1,1,0,1
196242,3,4,2015-02-05,7195,796,1,1,0,0
196241,2,4,2015-02-05,5275,603,1,1,0,1
196240,1,4,2015-02-05,4394,551,1,1,0,0
195125,1,5,2015-02-06,5022,604,1,1,0,0
195126,2,5,2015-02-06,5260,550,1,1,0,1
195127,3,5,2015-02-06,7920,811,1,1,0,0
195128,4,5,2015-02-06,10985,1466,1,1,0,1
195131,7,5,2015-02-06,9570,981,1,1,0,0
195130,6,5,2015-02-06,5268,604,1,1,0,0
195132,8,5,2015-02-06,6205,715,1,1,0,0
195129,5,5,2015-02-06,5209,582,1,1,0,0
195133,9,5,2015-02-06,7955,686,1,1,0,0
194013,4,6,2015-02-07,10042,1398,1,0,0,0
194010,1,6,2015-02-07,4663,599,1,0,0,0
194011,2,6,2015-02-07,2335,306,1,0,0,0
194012,3,6,2015-02-07,4781,549,1,0,0,0
194014,5,6,2015-02-07,2064,229,1,0,0,0
194016,7,6,2015-02-07,6172,597,1,0,0,0
194017,8,6,2015-02-07,3603,450,1,0,0,0
194018,9,6,2015-02-07,7299,627,1,0,0,0
194015,6,6,2015-02-07,3320,373,1,0,0,0
192895,1,7,2015-02-08,0,0,0,0,0,0
192896,2,7,2015-02-08,0,0,0,0,0,0
192897,3,7,2015-02-08,0,0,0,0,0,0
192898,4,7,2015-02-08,0,0,0,0,0,0
192900,6,7,2015-02-08,0,0,0,0,0,0
192901,7,7,2015-02-08,0,0,0,0,0,0
192902,8,7,2015-02-08,0,0,0,0,0,0
192903,9,7,2015-02-08,0,0,0,0,0,0
192899,5,7,2015-02-08,0,0,0,0,0,0
191782,3,1,2015-02-09,5027,643,1,0,0,0
191780,1,1,2015-02-09,3965,501,1,0,0,0
191781,2,1,2015-02-09,3678,491,1,0,0,0
191783,4,1,2015-02-09,8940,1255,1,0,0,0
191788,9,1,2015-02-09,6314,625,1,0,0,0
191785,6,1,2015-02-09,3834,476,1,0,0,1
191786,7,1,2015-02-09,8215,916,1,0,0,0
191787,8,1,2015-02-09,5787,765,1,0,0,0
191784,5,1,2015-02-09,3294,442,1,0,0,1
190665,1,2,2015-02-10,3136,419,1,0,0,0
190667,3,2,2015-02-10,5333,685,1,0,0,0
190668,4,2,2015-02-10,7914,1180,1,0,0,0
190666,2,2,2015-02-10,4653,567,1,0,0,0
190670,6,2,2015-02-10,4076,491,1,0,0,1
190671,7,2,2015-02-10,7397,935,1,0,0,0
190672,8,2,2015-02-10,5070,665,1,0,0,0
190673,9,2,2015-02-10,6075,559,1,0,0,0
190669,5,2,2015-02-10,3912,512,1,0,0,1
189550,1,3,2015-02-11,3735,501,1,0,0,0
189551,2,3,2015-02-11,4773,641,1,0,0,0
189552,3,3,2015-02-11,6116,710,1,0,0,0
189553,4,3,2015-02-11,7317,1087,1,0,0,0
189554,5,3,2015-02-11,3862,559,1,0,0,1
189555,6,3,2015-02-11,3843,485,1,0,0,1
189556,7,3,2015-02-11,7346,810,1,0,0,0
189557,8,3,2015-02-11,5051,647,1,0,0,0
189558,9,3,2015-02-11,5880,608,1,0,0,0
188435,1,4,2015-02-12,3900,477,1,0,0,0
188436,2,4,2015-02-12,3765,485,1,0,0,0
188437,3,4,2015-02-12,5179,666,1,0,0,0
188438,4,4,2015-02-12,8239,1206,1,0,0,0
188443,9,4,2015-02-12,5883,558,1,0,0,0
188440,6,4,2015-02-12,3679,457,1,0,0,1
188441,7,4,2015-02-12,7296,839,1,0,0,0
188442,8,4,2015-02-12,5694,776,1,0,0,0
188439,5,4,2015-02-12,3852,453,1,0,0,1
187322,3,5,2015-02-13,6018,765,1,0,0,0
187320,1,5,2015-02-13,4726,630,1,0,0,0
187321,2,5,2015-02-13,3647,499,1,0,0,0
187323,4,5,2015-02-13,8628,1261,1,0,0,0
187324,5,5,2015-02-13,4617,542,1,0,0,1
187325,6,5,2015-02-13,4083,490,1,0,0,1
187326,7,5,2015-02-13,8623,1013,1,0,0,0
187327,8,5,2015-02-13,5296,652,1,0,0,0
187328,9,5,2015-02-13,6309,574,1,0,0,0
186205,1,6,2015-02-14,5015,624,1,0,0,0
186206,2,6,2015-02-14,2809,351,1,0,0,0
186207,3,6,2015-02-14,4221,498,1,0,0,0
186208,4,6,2015-02-14,10274,1477,1,0,0,0
186210,6,6,2015-02-14,2905,336,1,0,0,0
186211,7,6,2015-02-14,6312,659,1,0,0,0
186212,8,6,2015-02-14,3765,454,1,0,0,0
186213,9,6,2015-02-14,7377,666,1,0,0,0
186209,5,6,2015-02-14,2162,254,1,0,0,0
185092,3,7,2015-02-15,0,0,0,0,0,0
185090,1,7,2015-02-15,0,0,0,0,0,0
185091,2,7,2015-02-15,0,0,0,0,0,0
185093,4,7,2015-02-15,0,0,0,0,0,0
185098,9,7,2015-02-15,0,0,0,0,0,0
185095,6,7,2015-02-15,0,0,0,0,0,0
185096,7,7,2015-02-15,0,0,0,0,0,0
185097,8,7,2015-02-15,0,0,0,0,0,0
185094,5,7,2015-02-15,0,0,0,0,0,0
183977,3,1,2015-02-16,9914,934,1,1,0,0
183976,2,1,2015-02-16,7478,703,1,1,0,0
183978,4,1,2015-02-16,11092,1511,1,1,0,0
183975,1,1,2015-02-16,4303,478,1,1,0,0
183980,6,1,2015-02-16,6506,677,1,1,0,1
183981,7,1,2015-02-16,11966,1083,1,1,0,0
183982,8,1,2015-02-16,9169,917,1,1,0,0
183983,9,1,2015-02-16,9403,756,1,1,0,0
183979,5,1,2015-02-16,7566,708,1,1,0,1
182861,2,2,2015-02-17,6113,623,1,1,0,0
182862,3,2,2015-02-17,7895,789,1,1,0,0
182863,4,2,2015-02-17,9657,1258,1,1,0,0
182860,1,2,2015-02-17,4833,512,1,1,0,0
182865,6,2,2015-02-17,5586,615,1,1,0,1
182866,7,2,2015-02-17,10521,1050,1,1,0,0
182867,8,2,2015-02-17,7938,797,1,1,0,0
182868,9,2,2015-02-17,9308,707,1,1,0,0
182864,5,2,2015-02-17,5433,584,1,1,0,1
181745,1,3,2015-02-18,4180,509,1,1,0,0
181746,2,3,2015-02-18,6178,758,1,1,0,0
181747,3,3,2015-02-18,7862,784,1,1,0,0
181748,4,3,2015-02-18,8794,1223,1,1,0,0
181749,5,3,2015-02-18,5389,630,1,1,0,1
181751,7,3,2015-02-18,8775,890,1,1,0,0
181752,8,3,2015-02-18,7449,780,1,1,0,0
181753,9,3,2015-02-18,7417,668,1,1,0,0
181750,6,3,2015-02-18,4618,531,1,1,0,1
180632,3,4,2015-02-19,7248,791,1,1,0,0
180631,2,4,2015-02-19,5842,627,1,1,0,0
180633,4,4,2015-02-19,9114,1264,1,1,0,0
180630,1,4,2015-02-19,4460,507,1,1,0,0
180635,6,4,2015-02-19,4911,567,1,1,0,1
180638,9,4,2015-02-19,7615,664,1,1,0,0
180634,5,4,2015-02-19,4839,568,1,1,0,1
180636,7,4,2015-02-19,8565,968,1,1,0,0
180637,8,4,2015-02-19,7768,915,1,1,0,0
179523,9,5,2015-02-20,7490,634,1,1,0,0
179522,8,5,2015-02-20,6002,650,1,1,0,0
179521,7,5,2015-02-20,9063,921,1,1,0,0
179520,6,5,2015-02-20,5314,579,1,1,0,1
179518,4,5,2015-02-20,10421,1391,1,1,0,0
179517,3,5,2015-02-20,7204,742,1,1,0,0
179516,2,5,2015-02-20,4727,544,1,1,0,0
179515,1,5,2015-02-20,4651,548,1,1,0,0
179519,5,5,2015-02-20,4658,555,1,1,0,1
178403,4,6,2015-02-21,9847,1348,1,0,0,0
178400,1,6,2015-02-21,4475,547,1,0,0,0
178401,2,6,2015-02-21,3005,355,1,0,0,0
178402,3,6,2015-02-21,3419,396,1,0,0,0
178404,5,6,2015-02-21,1752,199,1,0,0,0
178406,7,6,2015-02-21,4775,507,1,0,0,0
178407,8,6,2015-02-21,3402,393,1,0,0,0
178408,9,6,2015-02-21,7470,614,1,0,0,0
178405,6,6,2015-02-21,3086,378,1,0,0,0
177293,9,7,2015-02-22,0,0,0,0,0,0
177292,8,7,2015-02-22,0,0,0,0,0,0
177291,7,7,2015-02-22,0,0,0,0,0,0
177290,6,7,2015-02-22,0,0,0,0,0,0
177289,5,7,2015-02-22,0,0,0,0,0,0
177288,4,7,2015-02-22,0,0,0,0,0,0
177287,3,7,2015-02-22,0,0,0,0,0,0
177286,2,7,2015-02-22,0,0,0,0,0,0
177285,1,7,2015-02-22,0,0,0,0,0,0
176172,3,1,2015-02-23,5354,645,1,0,0,0
176171,2,1,2015-02-23,3633,481,1,0,0,0
176173,4,1,2015-02-23,8328,1185,1,0,0,0
176170,1,1,2015-02-23,3598,454,1,0,0,0
176175,6,1,2015-02-23,3783,504,1,0,0,0
176178,9,1,2015-02-23,6713,623,1,0,0,0
176174,5,1,2015-02-23,3742,502,1,0,0,0
176176,7,1,2015-02-23,7055,802,1,0,0,0
176177,8,1,2015-02-23,4977,694,1,0,0,0
175063,9,2,2015-02-24,5991,565,1,0,0,0
175062,8,2,2015-02-24,5368,674,1,0,0,0
175061,7,2,2015-02-24,6904,840,1,0,0,0
175060,6,2,2015-02-24,4044,511,1,0,0,0
175059,5,2,2015-02-24,3848,525,1,0,0,0
175058,4,2,2015-02-24,7611,1162,1,0,0,0
175057,3,2,2015-02-24,4982,669,1,0,0,0
175056,2,2,2015-02-24,3755,498,1,0,0,0
175055,1,2,2015-02-24,4054,500,1,0,0,0
173940,1,3,2015-02-25,3875,512,1,0,0,0
173941,2,3,2015-02-25,4666,653,1,0,0,0
173943,4,3,2015-02-25,8051,1113,1,0,0,0
173942,3,3,2015-02-25,4650,629,1,0,0,0
173945,6,3,2015-02-25,3936,510,1,0,0,0
173948,9,3,2015-02-25,5991,584,1,0,0,0
173946,7,3,2015-02-25,6084,755,1,0,0,0
173947,8,3,2015-02-25,5473,663,1,0,0,0
173944,5,3,2015-02-25,4179,553,1,0,0,0
172825,1,4,2015-02-26,4042,489,1,0,0,0
172826,2,4,2015-02-26,4035,509,1,0,0,0
172827,3,4,2015-02-26,5978,719,1,0,0,0
